content_id,section,activity_name,lesson_page,visible,url
22407633-3daa-4d60-8358-e74835fd5a08,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.2: Working with Quadratic Factored Form with Leading Coefficient Other Than One,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770245
9dd53af0-a6a2-4f04-bf42-55d4ba300eb4,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770246
797b5c58-157f-40ff-85e2-0c9cef3c7457,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.2: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770247
e5ccf655-2fdb-4dce-80d1-456cc7f2410b,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.3: Using Technology to Find Rational Factors,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770248
3f10c52e-8cf0-41ab-826c-fb1391e7530c,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770249
0d5804d1-e95c-4d05-b2cd-2f6412d511ab,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.3: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770250
6ce578c6-81f9-4ee4-b793-defa87955dd3,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.4: Finding the Factors of Quadratic Expressions in Standard Form,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770251
952ece21-3764-435b-abb9-7e54d9a7b332,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.4: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770252
347190f2-d4f2-4644-9835-9bfd7466223a,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.4: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770253
c7b1a00d-966f-40b0-895f-fdd8130f6acd,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.5: Solving Quadratic Equations by Any Method,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770254
cecc7da7-9c40-4efd-8234-35cbe4dabb46,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.6: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770255
c48212b9-4ca3-4933-9e06-fc2a56326253,Unit 8: Quadratic Equations,"Lesson 8.10: Rewriting Quadratic Expressions in Factored Form, Part 4",8.10.7: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115911&pageid=770256
9921d76c-1928-4236-bd08-671ef8a09870,Unit 8: Quadratic Equations,Unit 8 Section C Overview: Working with Quadratic Equations and Graphs,,0,https://raiselearning.org/mod/page/view.php?id=115913
d19dd780-7b98-4dcd-8f0e-050fbd57532a,Unit 8: Quadratic Equations,Lesson 8.11 Teacher Guide: Writing Quadratic Equations Given Real Solutions,8.11.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115914
f8526387-e81d-460b-80cc-93881019eef0,Unit 8: Quadratic Equations,Lesson 8.11 Teacher Guide: Writing Quadratic Equations Given Real Solutions,8.11.1: Relating a Quadratic Function and Its Zeros,0,https://raiselearning.org/mod/lesson/view.php?id=115914&pageid=770258
048f15aa-52a3-43c6-b4f4-eb5547c9749f,Unit 8: Quadratic Equations,Lesson 8.11 Teacher Guide: Writing Quadratic Equations Given Real Solutions,8.11.2: Finding a Quadratic Function from Its Zeros,0,https://raiselearning.org/mod/lesson/view.php?id=115914&pageid=770259
45b2c5d0-c08c-4262-8d8a-1bf24da7b3ae,Unit 8: Quadratic Equations,Lesson 8.11 Teacher Guide: Writing Quadratic Equations Given Real Solutions,8.11.3: Finding a Quadratic Function from Its Zeros and a Point,0,https://raiselearning.org/mod/lesson/view.php?id=115914&pageid=770260
27fd282d-fd20-415d-9c3a-3a427053ccbb,Unit 8: Quadratic Equations,Lesson 8.11 Teacher Guide: Writing Quadratic Equations Given Real Solutions,8.11.4: Writing Quadratics When Given Any Format,0,https://raiselearning.org/mod/lesson/view.php?id=115914&pageid=770261
89784d07-5fb0-4226-b7d0-b4ba4ebcf917,Unit 8: Quadratic Equations,Lesson 8.11 Teacher Guide: Writing Quadratic Equations Given Real Solutions,8.11.5: Practice ,0,https://raiselearning.org/mod/lesson/view.php?id=115914&pageid=770262
adb3597b-8e4d-4812-8964-77042ef57f3a,Unit 8: Quadratic Equations,Lesson 8.11 Teacher Guide: Writing Quadratic Equations Given Real Solutions,8.11.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115914&pageid=770263
b09dfa75-936b-47b2-88e1-aff67ec30299,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115915
5187df21-4382-4ecd-aeb2-86639e2b61ee,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.1: Relating a Quadratic Function and Its Zeros,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770265
c5a81efb-3ae9-4097-9a26-ce00ef60fb8c,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.2: Finding a Quadratic Function from Its Zeros,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770266
7d5124e8-c3e7-4179-9fa0-55e7ed277f03,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770267
e3d1d835-5dce-4539-ad9e-8d2f0c296b00,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770268
05ef8702-1f4c-43f6-a045-de508ef5c23f,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.3: Finding a Quadratic Function from Its Zeros and a Point,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770269
d1f96b2b-82da-4991-87ee-623dd132f8ff,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770270
88854140-0c97-4f9c-91f7-2bf335f32a3a,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770271
33a4f041-f90f-46d6-9250-34ba32463d63,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.4: Writing Quadratics When Given Any Format,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770272
8799b00b-5b5b-478a-b05e-242b8b5323d3,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions, 8.11.5: Practice ,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770273
a31e5681-aa29-46be-84dc-2d54eaedeaa7,Unit 8: Quadratic Equations,Lesson 8.11: Writing Quadratic Equations Given Real Solutions,8.11.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115915&pageid=770274
7369ead9-b00d-442d-ae08-f857887dc6eb,Unit 8: Quadratic Equations,Lesson 8.12 Teacher Guide: Using Technology to Find the Quadratic Regression,8.12.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115916
07fdd343-c3a8-428b-b923-81330170019d,Unit 8: Quadratic Equations,Lesson 8.12 Teacher Guide: Using Technology to Find the Quadratic Regression,8.12.1: Graphing a Quadratic Data Set Using Technology ,0,https://raiselearning.org/mod/lesson/view.php?id=115916&pageid=770276
1c09713d-c71b-48e0-8e47-89ee36a77712,Unit 8: Quadratic Equations,Lesson 8.12 Teacher Guide: Using Technology to Find the Quadratic Regression,8.12.2: Finding the Curve of Best Fit  ,0,https://raiselearning.org/mod/lesson/view.php?id=115916&pageid=770277
8bd93588-5e8e-4606-9b93-a1d0612e2bb4,Unit 8: Quadratic Equations,Lesson 8.12 Teacher Guide: Using Technology to Find the Quadratic Regression,8.12.3: Making Predictions Using a Quadratic Model,0,https://raiselearning.org/mod/lesson/view.php?id=115916&pageid=770278
dee85d2b-edce-47cc-88b7-c1e744765254,Unit 8: Quadratic Equations,Lesson 8.12 Teacher Guide: Using Technology to Find the Quadratic Regression,8.12.4: Finding the Missing Data in the Set,0,https://raiselearning.org/mod/lesson/view.php?id=115916&pageid=770279
7f91909f-b9fb-4699-a9f1-0e8fec460798,Unit 8: Quadratic Equations,Lesson 8.12 Teacher Guide: Using Technology to Find the Quadratic Regression,8.12.5: Practice ,0,https://raiselearning.org/mod/lesson/view.php?id=115916&pageid=770280
126c7695-78d8-4eeb-ab49-7e9e351ad4ff,Unit 8: Quadratic Equations,Lesson 8.12 Teacher Guide: Using Technology to Find the Quadratic Regression,8.12.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115916&pageid=770281
55646b96-51ca-4c9d-ae54-8e4c9306f58f,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115917
fbfaa0b6-35dc-4e11-8b60-357937c490e2,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.1: Graphing a Quadratic Data Set Using Technology ,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770283
9e617b29-706b-4f9d-b0fb-207e30c62d81,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.2: Finding the Curve of Best Fit,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770284
2f26f3a5-d172-4f06-aa9d-d2d4353665ce,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770285
f30124a4-0262-44c6-82ee-4f8914cf6a09,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770286
011a26f8-af62-4e40-91dc-c5ffe7488f93,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.3: Making Predictions Using a Quadratic Model,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770287
1904a448-aa01-4bf5-931f-c8ca00eec6f8,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.3: Self Check ,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770288
f1ebec2d-7e85-430b-8e85-9fadcbef46df,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770289
ae6f92fc-79b3-491d-b972-0ce53c622961,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.4: Finding the Missing Data in the Set,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770290
c7a3b34a-96e4-4b80-ad04-1022ad0dbbeb,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.5: Practice ,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770291
2e1c609b-a3f1-4a93-852a-9429bffb723e,Unit 8: Quadratic Equations,Lesson 8.12: Using Technology to Find the Quadratic Regression,8.12.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115917&pageid=770292
480ee58d-c117-411d-be58-9ac70ca4045f,Unit 8: Quadratic Equations,Project 8 Teacher Guide: Modeling Rocket Flight,Project 8 Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115919
ba751958-f991-453d-9762-c4509bb7a3e7,Unit 8: Quadratic Equations,Project 8 Teacher Guide: Modeling Rocket Flight,Relate Zeros to the Factored Form of Quadratic Equations,0,https://raiselearning.org/mod/lesson/view.php?id=115919&pageid=770294
43e79918-40de-4f86-baa0-7e40ddaa6cb5,Unit 8: Quadratic Equations,Project 8 Teacher Guide: Modeling Rocket Flight,Convert between Factored Form and Standard Form,0,https://raiselearning.org/mod/lesson/view.php?id=115919&pageid=770295
c5def5ac-51fd-4961-bcd7-2d23170f3217,Unit 8: Quadratic Equations,Project 8 Teacher Guide: Modeling Rocket Flight,Model a Rocket Flight Using a Quadratic Equation,0,https://raiselearning.org/mod/lesson/view.php?id=115919&pageid=770296
c9aa0e69-e024-4f8a-b9cc-dc29b5c5009f,Unit 8: Quadratic Equations,Project 8: Modeling Rocket Flight,Project 8 Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115920
73552909-ce34-4456-b15a-3fdcf8a18447,Unit 8: Quadratic Equations,Project 8: Modeling Rocket Flight,Relate Zeros to the Factored Form of Quadratic Equations,1,https://raiselearning.org/mod/lesson/view.php?id=115920&pageid=770298
aa2c59ff-2503-4011-b3ee-5750820539df,Unit 8: Quadratic Equations,Project 8: Modeling Rocket Flight,Convert between Factored Form and Standard Form,1,https://raiselearning.org/mod/lesson/view.php?id=115920&pageid=770299
ab3d96c3-f3f8-4df0-8544-7b849787def6,Unit 8: Quadratic Equations,Project 8: Modeling Rocket Flight,Model a Rocket Flight Using a Quadratic Equation,1,https://raiselearning.org/mod/lesson/view.php?id=115920&pageid=770300
d0ceeb97-0d2d-4cee-9793-24665304a582,Unit 8: Quadratic Equations,Unit 8 Wrap Up,,1,https://raiselearning.org/mod/page/view.php?id=115923
2193951b-1729-4217-8a99-d2914652fc0b,Unit 9: More Quadratic Equations,Unit 9 Teacher Guide,Unit 9 Overview and Readiness,0,https://raiselearning.org/mod/lesson/view.php?id=115924
e08992a6-efdf-4901-b557-c6d3a327da04,Unit 9: More Quadratic Equations,Unit 9 Teacher Guide,Unit 9 Narrative ,0,https://raiselearning.org/mod/lesson/view.php?id=115924&pageid=770302
8210136f-03ee-4de9-b2ed-010a358fcee2,Unit 9: More Quadratic Equations,Unit 9 Teacher Guide,Unit 9 Family Support Materials,0,https://raiselearning.org/mod/lesson/view.php?id=115924&pageid=770303
89a4c773-919c-43c3-8e99-e5d33172a461,Unit 9: More Quadratic Equations,Unit 9 Teacher Guide,Building Character: Intellectual Humility,0,https://raiselearning.org/mod/lesson/view.php?id=115924&pageid=770304
4d220015-b482-4e49-b0b1-44b34602172f,Unit 9: More Quadratic Equations,Unit 9 Teacher Guide,Supporting English Language Proficiency Standards (ELPS),0,https://raiselearning.org/mod/lesson/view.php?id=115924&pageid=770305
bd54abb3-7ee6-4c8e-8539-67de00887380,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness, Unit 9 Overview: Why Should I Care?,1,https://raiselearning.org/mod/lesson/view.php?id=115925
c6b8f251-9de3-4dd6-b524-f5f032c50699,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness, Unit 9 Overview: Am I Ready to Learn This?,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770307
8ae1d908-489e-4d0f-b207-17aeba6cb96b,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness,Question #1: Simplifying Radicals,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770308
26b6ac94-9576-4f1d-95bf-83e6dcbbe167,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness,Simplifying Radicals: Mini-Lesson Review,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770309
2bc133c7-fa41-43aa-a995-f06a97a072b9,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness,Question #2: Factoring Perfect Square Trinomials,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770310
6506d8e0-5042-4ab1-be06-0d5ab28ef078,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness,Factoring Perfect Square Trinomials: Mini-Lesson Review,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770311
c97618e6-39b1-44d9-b1f0-8dda58153c6b,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness,Question #3: Transformations,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770312
d1200a6d-8d0b-44b2-a0fe-f284fd6c8888,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness,Transformations: Mini-Lesson Review,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770313
0ba21be2-bdd6-4c50-902d-43bf81ced76f,Unit 9: More Quadratic Equations,Unit 9 Overview and Readiness,Unit 9 Overview: Wrap Up,1,https://raiselearning.org/mod/lesson/view.php?id=115925&pageid=770314
4588aa10-5275-4be4-bbe3-9321829cf475,Unit 9: More Quadratic Equations,Unit 9 Section A Overview: Completing the Square,,0,https://raiselearning.org/mod/page/view.php?id=115926
703fbbf1-e1a3-4687-9ff7-931515ee8322,Unit 9: More Quadratic Equations,Lesson 9.1 Teacher Guide: What Are Perfect Squares?,9.1.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115927
679fb8c4-23c8-4fab-9f61-503d94f91491,Unit 9: More Quadratic Equations,Lesson 9.1 Teacher Guide: What Are Perfect Squares?,9.1.1: Equations with Quadratic Expressions on Both Sides of the Equal Sign,0,https://raiselearning.org/mod/lesson/view.php?id=115927&pageid=770316
4426cc2c-13ae-41b4-86fc-1dc631fb0df8,Unit 9: More Quadratic Equations,Lesson 9.1 Teacher Guide: What Are Perfect Squares?,9.1.2: Recognizing Structure in Perfect-Square Expressions,0,https://raiselearning.org/mod/lesson/view.php?id=115927&pageid=770317
a1c47bc8-38ff-48d5-8acb-f870cb34f195,Unit 9: More Quadratic Equations,Lesson 9.1 Teacher Guide: What Are Perfect Squares?,9.1.3: Solving Multi Step Quadratic Equations Using Perfect Squares,0,https://raiselearning.org/mod/lesson/view.php?id=115927&pageid=770318
078ddd90-db9c-45e5-909d-3a3f64da5c37,Unit 9: More Quadratic Equations,Lesson 9.1 Teacher Guide: What Are Perfect Squares?,9.1.4: Explain Why an Expression Is a Perfect Square,0,https://raiselearning.org/mod/lesson/view.php?id=115927&pageid=770319
1e8418e6-5ba4-4a6d-a534-a2a5d4aa4229,Unit 9: More Quadratic Equations,Lesson 9.1 Teacher Guide: What Are Perfect Squares?,9.1.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115927&pageid=770320
6d2f6c47-9d77-4388-8092-598d9483e5c1,Unit 9: More Quadratic Equations,Lesson 9.1 Teacher Guide: What Are Perfect Squares?,9.1.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115927&pageid=770321
3653f24f-9948-42e3-95f5-bfcbb64cfc2a,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115928
15bd85b0-a48e-4f75-b03e-30851b40014e,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.1: Equations with Quadratic Expressions on Both Sides of the Equal Sign,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770323
32d8104d-44a5-4576-86d1-74e34d870fd3,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.2: Recognizing Structure in Perfect-Square Expressions,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770324
9d575606-9d72-432f-ae03-1b26e9b660e0,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770325
14186d61-d610-4204-859c-d89c4ed7b6a6,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.2: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770326
08936867-584e-416d-a1d6-eaaea0febc88,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.3: Solving Multi Step Quadratic Equations Using Perfect Squares,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770327
1d1b523e-8506-4553-be6c-da93211b2260,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770328
0b950df8-c7d2-49eb-9ac1-0739eb8d5903,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770329
6f84903d-135f-491e-b8a9-e7df9ae3fea1,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.4: Explain Why an Expression Is a Perfect Square,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770330
fee39240-4420-45bf-bc9f-3fdf14f07d19,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.5: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770331
ceef782c-dc0e-40d3-8f91-932c86322e9d,Unit 9: More Quadratic Equations,Lesson 9.1: What Are Perfect Squares?,9.1.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115928&pageid=770332
01604439-3ddf-4454-8113-ea3a6f9119b7,Unit 9: More Quadratic Equations,"Lesson 9.2 Teacher Guide: Completing the Square, Part 1",9.2.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115929
45330579-7998-4ada-920a-3522c6c851d6,Unit 9: More Quadratic Equations,"Lesson 9.2 Teacher Guide: Completing the Square, Part 1",9.2.1: Different Forms of Perfect Squares,0,https://raiselearning.org/mod/lesson/view.php?id=115929&pageid=770334
a89ae72f-e442-403c-a11a-62c7d363bf62,Unit 9: More Quadratic Equations,"Lesson 9.2 Teacher Guide: Completing the Square, Part 1",9.2.2: Standard and Factored Forms of Perfect Squares,0,https://raiselearning.org/mod/lesson/view.php?id=115929&pageid=770335
fd1fb70c-8732-4afd-91eb-ca89279805f0,Unit 9: More Quadratic Equations,"Lesson 9.2 Teacher Guide: Completing the Square, Part 1",9.2.3: Completing the Square,0,https://raiselearning.org/mod/lesson/view.php?id=115929&pageid=770336
dccc1ba9-8826-4c24-9ae1-463f4f53750b,Unit 9: More Quadratic Equations,"Lesson 9.2 Teacher Guide: Completing the Square, Part 1",9.2.4: Making a Perfect Square,0,https://raiselearning.org/mod/lesson/view.php?id=115929&pageid=770337
46540352-43bf-4f1f-b0ea-833f3ebf000c,Unit 9: More Quadratic Equations,"Lesson 9.2 Teacher Guide: Completing the Square, Part 1",9.2.5: Practice ,0,https://raiselearning.org/mod/lesson/view.php?id=115929&pageid=770338
1efd8bf5-1903-4434-9325-792f722b478f,Unit 9: More Quadratic Equations,"Lesson 9.2 Teacher Guide: Completing the Square, Part 1",9.2.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115929&pageid=770339
6b779e96-3bc3-402c-bcb7-f7bb3f3eed79,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115930
d319f44a-4702-4f67-b679-ea2f83b0e03f,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.1: Different Forms of Perfect Squares,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770341
9a5e337a-4176-4305-8d30-75c457c3d982,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.2: Standard and Factored Forms of Perfect Squares,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770342
a195ed45-6701-4212-b682-eb0b9e61ed7d,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770343
893a1305-05e5-4a1f-a011-9786896d7417,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770344
7d6e78c2-61bc-4efa-b4b0-1882599b95b2,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.3: Completing the Square,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770345
11a934b8-8895-499c-a171-b9b3eebafe34,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770346
07081f61-c404-4f36-af60-927ec082eb72,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770347
8312f577-1899-4a76-88ec-104a585c1dd0,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.4: Making a Perfect Square,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770348
725633a3-f303-40cd-9f95-b997f750a8c9,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.5: Practice ,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770349
49367219-aca9-4233-bb88-bdbfdfe80a7f,Unit 9: More Quadratic Equations,"Lesson 9.2: Completing the Square, Part 1",9.2.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115930&pageid=770350
e6ef31a5-cb61-4a24-a7df-6dd313dd59f9,Unit 9: More Quadratic Equations,"Lesson 9.3 Teacher Guide: Completing the Square, Part 2",9.3.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115931
aaa2f2a1-7b0b-4526-b9a6-09ff8fce6871,Unit 9: More Quadratic Equations,"Lesson 9.3 Teacher Guide: Completing the Square, Part 2",9.3.1: Solving Equations with Fractions,0,https://raiselearning.org/mod/lesson/view.php?id=115931&pageid=770352
212a31e1-062f-4c55-bbac-d6d2fee0943b,Unit 9: More Quadratic Equations,"Lesson 9.3 Teacher Guide: Completing the Square, Part 2",9.3.2: Using Completing the Square to Solve Equations,0,https://raiselearning.org/mod/lesson/view.php?id=115931&pageid=770353
bd8e7c3f-c2fb-4238-8906-3681fbab7b4f,Unit 9: More Quadratic Equations,"Lesson 9.3 Teacher Guide: Completing the Square, Part 2",9.3.3: Solve by Completing the Square,0,https://raiselearning.org/mod/lesson/view.php?id=115931&pageid=770354
d645f088-ee0d-4234-a1d1-36d4ddfb6766,Unit 9: More Quadratic Equations,"Lesson 9.3 Teacher Guide: Completing the Square, Part 2",9.3.4: Completing the Square with Fractions,0,https://raiselearning.org/mod/lesson/view.php?id=115931&pageid=770355
11d58a9f-2237-4807-9151-42f845941494,Unit 9: More Quadratic Equations,"Lesson 9.3 Teacher Guide: Completing the Square, Part 2",9.3.5: Practice ,0,https://raiselearning.org/mod/lesson/view.php?id=115931&pageid=770356
17ae4d73-95a3-4b31-99d2-e8b2f05a01cc,Unit 9: More Quadratic Equations,"Lesson 9.3 Teacher Guide: Completing the Square, Part 2",9.3.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115931&pageid=770357
